date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/vXluuuV.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/vXluuuV.b2.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/w4geXc1.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/w4geXc1.b3.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/LT7l10N.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/LT7l10N.b4.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/6KHHYOC.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/6KHHYOC.b5.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/FmbzBj2.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/FmbzBj2.b6.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/S0kVF4Z.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/S0kVF4Z.b7.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/NWZ1rG4.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/NWZ1rG4.b8.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/cl7UF93.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/cl7UF93.b9.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/y4PzEHX.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/y4PzEHX.ba.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/2dhF5CF.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/2dhF5CF.bb.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/EfzG7qR.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/EfzG7qR.bc.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/SJN8mM2.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/SJN8mM2.bd.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/tHjI4Sj.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/tHjI4Sj.be.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/93flm7F.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/93flm7F.bf.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/SJ8uy7N.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/SJ8uy7N.c0.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/v97mk8z.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/v97mk8z.c1.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/OpQpHsT.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/OpQpHsT.c2.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/wloG7fV.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/wloG7fV.c3.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
15:05:09	0/-1	---M--	302	error ('')			https://i.imgur.com/nHBcJGR.jpg	D:/WinHTTrack/mywebsite/mywebsite/i.imgur.com/nHBcJGR.c4.delayed	(from https://cargocollective.com/yujiex/Projects/Drawing-2019-2020)
